"","cpg","outcome","beta.primary","se.primary","pval.primary","beta.secondary","se.secondary","pval.secondary"
"180","cg24309555","Phospholipids in IDL || id:871",0.323421133392266,0.0301999924194351,9.20435471715042e-27,-0.00648832829387076,0.0610142448592787,0.915311640401188
"181","cg24309555","Total cholesterol in large LDL || id:880",0.287444016916886,0.0301510855491202,1.52133935628284e-21,-0.0018066303333233,0.0608976880635804,0.976332910494473
"182","cg24309555","Cholesterol esters in large VLDL || id:881",0.301776786598539,0.0316274616967505,1.40636906302727e-21,0.00812983649995484,0.0639864431495848,0.898896385548721
"183","cg24309555","Free cholesterol in large LDL || id:882",0.289598975890136,0.0301663689460936,7.98972827981476e-22,-0.0178234766755282,0.0609235895737356,0.76986261629613
"184","cg24309555","Total lipids in large LDL || id:883",0.30391340549542,0.0316396884143292,7.58269015769826e-22,-0.00786758370963371,0.0640188200372788,0.90219035857386
"185","cg24309555","Concentration of large LDL particles || id:884",0.303641361029294,0.0316396884143292,8.24245106809702e-22,-0.0150325889563084,0.0640188200372788,0.814352206937906
"186","cg24309555","Phospholipids in large LDL || id:885",0.281547682364549,0.0301755389842777,1.05543577063061e-20,-0.0229422626199442,0.0609462533951214,0.706594021222091
"187","cg24309555","Total cholesterol in LDL || id:895",0.283231912711018,0.0301205187551734,5.28840842106085e-21,0.00372334208480608,0.0608070327780373,0.951174368557115
"188","cg24309555","Total cholesterol in medium LDL || id:904",0.261327748168743,0.0301419155109362,4.32455340303674e-18,-0.0153693085883256,0.0608361719769619,0.800550760208414
"189","cg24309555","Cholesterol esters in medium LDL || id:905",0.286948834854948,0.0316396884143292,1.19818507518158e-19,-0.00574042218814015,0.0639993939046624,0.928529632165324
"190","cg24309555","Total lipids in medium LDL || id:906",0.274581510024074,0.0316366317349345,3.98467513749599e-18,-0.00766360931716173,0.0639767300832766,0.904651524283967
"191","cg24309555","Concentration of medium LDL particles || id:907",0.273358838266202,0.0316335750555399,5.55212276537361e-18,-0.0113675252693514,0.0639734923945072,0.858965513376202
"192","cg24309555","Phospholipids in medium LDL || id:908",0.246209411882658,0.0301480288697255,3.16982919947303e-16,-0.00885507878429967,0.0608426473545007,0.884284018925262
"193","cg24309555","Total cholesterol in small LDL || id:924",0.259414266867674,0.0301266321139628,7.25553473241022e-18,-0.00435145370606902,0.0607940820229597,0.942938600785834
"194","cg24309555","Total lipids in small LDL || id:925",0.243681538023258,0.0316335750555399,1.32641885596906e-14,-0.010253760332679,0.0639443531955826,0.872601884313403
"195","cg24309555","Concentration of small LDL particles || id:926",0.245766193370429,0.0316488584525133,8.13849552905812e-15,-0.0195329763457696,0.0639734923945072,0.760115425687362
"196","cg26388730","Height || id:89",0.294869368113968,0.0351940858716671,5.3661893958658e-17,0.0227737568239936,0.0325339383199908,0.483927304446146
"197","cg26878949","Birth weight || id:1084",0.0704475302756114,0.00927334793436923,3.03603620337132e-14,-0.0238104509922013,0.0225643555741565,0.291322860900097
"198","cg05985737","Height || id:89",-0.239528990193683,0.0325759426663409,1.93892280798619e-13,-0.0045865878996638,0.0418526145844322,0.91273530224508
"199","cg26170066","Age at menopause || id:1004",-1.54908135172839,0.172120150192043,2.25717681190768e-19,-0.492066251800142,0.164022083933381,0.00269979606326019
"200","cg26666107","LDL cholesterol || id:300",-0.353834808747326,0.0225969270383806,2.90505064969155e-55,-0.10554699230901,0.0471310468801238,0.0251275209051483
"201","cg26666107","Total cholesterol || id:301",-0.29761806343233,0.0220457824764689,1.56376146113158e-41,-0.0730199317861074,0.0458034117567401,0.110890597528893
"202","cg12061886","Mean cell haemoglobin || id:271",-0.674177656838847,0.0826970256636436,3.5682815396636e-16,-0.186918141913077,0.0956125057712053,0.0505883872382098
"203","cg12061886","Mean cell volume || id:273",-1.52398804437286,0.212649494563655,7.68458321152635e-13,-0.0801077751056044,0.242046073168547,0.740674054670112
"204","cg12061886","Red blood cell count || id:275",0.129164878179405,0.018114586573941,1.00052374192122e-12,-0.0413459484416023,0.0206729742208011,0.0455002638963584
"205","cg18329175","Height || id:89",-0.320495077486969,0.0330207049532029,2.84603037759936e-22,-0.00303670003831303,0.00885704177841301,0.731705934672859
"206","cg09682183","Crohn's disease || id:30",-0.748250876412902,0.110640412459827,1.35249585126268e-11,0.0407065775840191,0.0636569145813685,0.522518343363104
"207","cg07502892","Height || id:89",-0.363778016591309,0.0575981859602906,2.68785750506682e-10,0.00974580427406962,0.0106889466231731,0.361892593456348
"208","cg22700036","Schizophrenia || id:22",0.964348389729506,0.132679925650101,3.64224740123502e-13,0.0416981345783048,0.0466858065172588,0.37176874715941
"209","cg26777456","Inflammatory bowel disease || id:31",1.07456561614319,0.132231036851398,4.42136515753142e-16,-0.0544693394583792,0.113234485797843,0.630494205856321
"210","cg26777456","Ulcerative colitis || id:32",1.05993892096651,0.166332725302548,1.86090844685111e-10,-0.0170353259903668,0.0864597483066811,0.843802597030878
"211","cg17153045","Mean cell haemoglobin || id:271",1.05927184778555,0.117831845453209,2.47927110052056e-19,0.0190818070047193,0.0318030116745322,0.548506235500147
"212","cg17153045","Mean cell volume || id:273",2.42344878019745,0.300046039453017,6.64214157497038e-16,0.00282693437106953,0.0791541623899469,0.971510179466646
"213","cg17153045","Red blood cell count || id:275",-0.207724181159781,0.0255099871599731,3.86057669044115e-16,0.00848080311320859,0.00706733592767383,0.230139340443417
"214","cg26805528","Succinylcarnitine || id:742",-0.0805163881958583,0.00951557315041962,2.63873009612379e-17,0.00753469000256759,0.0191265207757485,0.693625785030416
"215","cg10441070","Birth weight || id:1084",0.302318919735997,0.0334054054956903,1.42968340225394e-19,0.161094714573601,0.056231173954936,0.00417187233602317
"216","cg13161852","Schizophrenia || id:22",-0.32234315282534,0.0502266994430188,1.38289520305769e-10,0.0422133550600395,0.0795509923379035,0.595664642694094
"217","cg18608055","Crohn's disease || id:30",-1.10495191065479,0.164326325500244,1.76642195348544e-11,0.496805900525082,0.149410302124022,0.000883832094323594
"218","cg18608055","Inflammatory bowel disease || id:31",-0.83494814959236,0.125661307735481,3.04386368894015e-11,0.446936513712636,0.109693639534092,4.61317776639887e-05
"219","cg19685398","Hippocampus volume || id:1045",-315.884864340529,49.2368916954639,1.40256923264739e-10,-51.9417916599716,66.9633438357983,0.43794090519573
"220","cg27354537","Crohn's disease || id:30",0.742122367945721,0.108684736446035,8.59797626226992e-12,0.381046409692126,0.17237730336533,0.0270679145294112
"221","cg27354537","Inflammatory bowel disease || id:31",0.677782153394736,0.0786877491869295,7.08221704438994e-18,0.354839597036611,0.127801846061455,0.00549505825877655
"222","cg27354537","Ulcerative colitis || id:32",0.667328155240762,0.0991204796387841,1.66777869847756e-11,0.330532892850095,0.247606678173503,0.181905457984816
"223","cg23164938","Birth weight || id:1084",0.355257012120301,0.0395829539966909,2.83351790698917e-19,-0.0732459743438023,0.0531392362886408,0.168086495435629
"224","cg05721476","Mean cell volume || id:273",0.730315775818627,0.106231529018878,6.20963209683939e-12,-0.849622544738321,0.303963321213035,0.00518759205550008
"225","cg16286844","Age at menopause || id:1004",-0.425846704919868,0.0608352435599811,2.55962508777167e-12,0.0420341855624342,0.0840683711248684,0.617075077451974
"226","cg03909886","Height || id:89",0.183025889975431,0.0139677652875987,3.14631476731228e-39,0.0143370040823226,0.0226058851025209,0.5259401541613
"227","cg23232773","HDL cholesterol || id:299",0.12911610501161,0.0156632651981297,1.67604356568259e-16,0.0269472420554511,0.041213429025984,0.513210927875975
"228","cg11096441","HDL cholesterol || id:299",-0.42012707868603,0.031216872719705,2.75050387343463e-41,0.038189528423093,0.027352475046673,0.162654246312421
"229","cg26167841","Mean cell haemoglobin || id:271",-0.357662541832949,0.0449302446829949,1.71489488653755e-15,-0.03175009826108,0.02819189759389,0.260075121596543
"230","cg26167841","Mean cell volume || id:273",-0.935082914095597,0.114772308200126,3.72180197780033e-16,0.01395909492513,0.0714377210874299,0.845078017077611
"231","cg26167841","Red blood cell count || id:275",0.068062647886121,0.00978678597055334,3.53700587292246e-12,0.00437932389807999,0.00602157035985999,0.467058901715173
"232","cg27522780","Butyrylcarnitine || id:476",1.57837135556011,0.112181765767082,5.82606752710929e-45,0.0231498818675146,0.0571938257903302,0.685652533544968
"233","cg06507285","Schizophrenia || id:22",0.552998560688526,0.0868983605175982,1.9689951467363e-10,-0.288943642918697,0.0954244425696465,0.00246191483733564
"234","cg19764489","Type 2 diabetes || id:23",-0.8851074946122,0.135875668293218,7.31274738688846e-11,-0.0308224283048384,0.0389588402335932,0.428854340258751
"235","cg08580836","Crohn's disease || id:30",0.947212217758521,0.116545588749466,4.38608610850016e-16,-0.00297499248864333,0.0828852794213908,0.971367762559947
"236","cg06090867","Ulcerative colitis || id:32",-2.69114991324708,0.415889593435285,9.7467507156368e-11,0.118561612249881,0.154753471879542,0.443597666840898
"237","cg22097941","Systemic lupus erythematosus || id:288",-2.1154676898521,0.291732002025396,4.12462020116371e-13,0.682182836952307,0.213444270788891,0.00139313294126363
"238","cg12854186","Juvenile idiopathic arthritis || id:279",5.02616659773977,0.503724821236934,1.90261808864329e-23,-0.0509466883630962,0.128162158746629,0.690985956625851
"239","cg18803104","Systemic lupus erythematosus || id:288",-2.28265987150241,0.275667956297809,1.22691460754816e-16,0.267045269512574,0.128301798895866,0.0373988018473518
"240","cg21815063","Crohn's disease || id:30",1.60299695413008,0.183137484248669,2.07809456616e-18,0.518848319347885,0.148829371598476,0.000489942390832068
"241","cg21815063","Inflammatory bowel disease || id:31",1.00690865431273,0.132642786945538,3.17127306038404e-14,0.318823755828249,0.110198797003243,0.00381375892985673
"242","cg21815063","Tryptophan betaine || id:743",0.571268366504079,0.0693360022669858,1.73466750647613e-16,-0.0618089193523726,0.0605890064704179,0.307664805518932
"243","cg09258553","Inflammatory bowel disease || id:31",0.398951797325392,0.062215969092853,1.43274835525767e-10,0.0662282559791264,0.167390071831953,0.692361597174088
"244","cg09258553","Ulcerative colitis || id:32",0.525566305035921,0.0777699613660662,1.39947941464366e-11,0.146266103162196,0.217042242745422,0.500370979099083
"245","cg22376856","Years of schooling || id:1001",-0.356895981726926,0.0563519971147778,2.39920452311641e-10,0.0125414966771305,0.0250829933542609,0.617075077451974
"246","cg01631325","Paget's disease || id:975",4.90999604798511,0.653389171479201,5.70599773148654e-14,0.261781615667164,0.603205313871763,0.664299866334601
"247","cg24200083","Citrate || id:849",1.33881520288759,0.142396404041149,5.35205629877677e-21,-0.0006831955182374,0.0364408276148375,0.985042073415745
"248","cg11067179","Rheumatoid arthritis || id:833",-1.29325434411508,0.132549953248792,1.72628752928518e-22,0,0.161331366479133,1
"249","cg05925857","Crohn's disease || id:30",-2.7184393147887,0.377568782039579,6.02779927773222e-13,0.443528618036866,0.345552377166522,0.199304657391195
"250","cg27138204","Ulcerative colitis || id:32",0.985563881309839,0.146681779334841,1.82898836816043e-11,0.0765994053987189,0.161985005489819,0.636299076384419
"251","cg09532691","Type 1 diabetes || id:290",-2.07128365148053,0.28736509427698,5.68434188608075e-13,-0.62107872003332,0.379816805976324,0.102005870796793
"252","cg26683025","Eczema || id:996",-0.347063663450549,0.0411379372212985,3.26746836703697e-17,-0.618493783730169,0.344217190136348,0.0723653756731587
"253","cg02222454","Serum creatinine (eGFRcrea) || id:1105",-0.063151816967991,0.00902168813828444,2.55962508777167e-12,-0.00577964524537484,0.0173389357361245,0.738882680363527
"254","cg23460961","Crohn's disease || id:30",-1.51468497128983,0.234794294584021,1.11030280273448e-10,0.55008622953386,0.340109100092289,0.105795916591718
"255","cg23460961","Inflammatory bowel disease || id:31",-1.27641167846844,0.170759486970197,7.72571166620805e-14,0.187776996202183,0.233420298068779,0.421132095550963
"256","cg10511186","Height || id:89",0.198740605624732,0.0248425757030915,1.24419211485436e-15,0.0173890794097153,0.0104334476458292,0.0955807045456294
"257","cg27187555","Ulcerative colitis || id:32",-0.993911415378907,0.14108262484859,1.85609565352853e-12,-0.318601574765487,0.164285169950902,0.0524623413526209
"258","cg03456213","Birth weight || id:1084",-0.455753029095588,0.0568597829006012,1.09792895920263e-15,0.0178489204960402,0.00961095719017551,0.0632908322333453
"259","cg09743596","Hip circumference || id:48",0.280214532245887,0.0280214532245887,1.52397060483208e-23,-0.00339089868261164,0.0179233216080901,0.849944540437619
"260","cg09743596","Waist circumference || id:60",0.168128719347532,0.0264202273260408,1.97032303253729e-10,-0.0242207048757974,0.0164700793155423,0.141402507486613
"261","cg09743596","Height || id:89",0.624478100433692,0.023217775528945,2.40997277209947e-159,-0.00871945375528708,0.0159856652180263,0.585440934568927
"262","cg24087404","Waist-to-hip ratio || id:72",-0.161999320849001,0.0242998981273502,2.6167849372106e-11,0.0128732804336865,0.0443412992715869,0.771569465555293
"263","cg15270729","Height || id:89",-0.10850685025447,0.0134548494315543,7.35264987869534e-16,0.323969084093118,0.0663365267428765,1.04102385774157e-06
"264","cg24983858","Height || id:89",0.236298956847514,0.032222585024661,2.24497625427112e-13,-0.0167223381173156,0.0494702502637252,0.735341960129593
"265","cg07097417","Height || id:89",0.152629705764616,0.0208131416951749,2.2449762542711e-13,-0.0896860986547085,0.0279023418036871,0.00130769480810928
"266","cg21962791","X-11529 || id:528",-0.676925904631899,0.103107919248567,5.19570054993746e-11,-0.0994207433532,0.1186072025968,0.40189856846954
"267","cg13072943","Crohn's disease || id:30",2.61560657331858,0.382984132081025,8.51855997598376e-12,-0.0226696056489243,0.196850090497806,0.908316896905572
"268","cg18576206","Extreme height || id:86",2.13859661401831,0.252743236202163,2.63873009612379e-17,0.249207403640453,0.202481015457868,0.218409186619242
"269","cg18576206","Height || id:89",0.622137196805326,0.0291626811002496,5.56942248256336e-101,0.022584420954916,0.0233631940912925,0.333710695743566
"270","cg16283208","Mean platelet volume || id:1006",0.029482967034767,0.00450434218586718,5.9314697524399e-11,-0.00504849191220122,0.00252424595610061,0.0455002638963584
"271","cg02879453","Crohn's disease || id:30",1.52270084399865,0.234189379769545,7.9255732451596e-11,-0.509478197841124,0.210566308932818,0.0155392199461326
"272","cg14871932","Glucose || id:859",-0.642720938259286,0.0964538473893386,2.67368343186937e-11,-0.0381516217102094,0.0555135145341702,0.491925668135495
"273","cg21377521","Mean platelet volume || id:1006",0.0472654942198239,0.0072211171724731,5.9314697524399e-11,0.00721638176391463,0.0158760398806122,0.649436283726755
"274","cg07790778","Rheumatoid arthritis || id:833",1.25994080988543,0.166519075826009,3.83871138238234e-14,-0.847516687859382,0.260302339512971,0.00113036153528553
"275","cg13880303","18:2, linoleic acid (LA) || id:893",0.699819294951152,0.101578936911718,5.60228937710513e-12,-0.0924500730638091,0.129270873574416,0.474506764612972
"276","cg13880303","Total cholesterol in small VLDL || id:927",0.52567516617534,0.0742916295859358,1.48553646459175e-12,0.0796916203369333,0.0999143389824815,0.425102978922766
"277","cg15924693","Inflammatory bowel disease || id:31",2.19947264006884,0.322112140768723,8.59373341331258e-12,-0.159848492419611,0.146417469556351,0.274951349288475
"278","cg21474062","Hip circumference || id:48",-0.173435320102939,0.0183637397756053,3.57294620631064e-21,0.037507743534149,0.03629781632337,0.301447933138049
"279","cg21474062","Extreme height || id:86",-1.42829087143597,0.127525970663926,4.0773350070897e-29,0.38717670744928,0.223836533994115,0.0836785744218784
"280","cg21474062","Height || id:89",-0.397881028471448,0.0147930125970154,2.40997277209924e-159,0.066545996592845,0.0235935806101905,0.00479469575441645
"281","cg13127506","Schizophrenia || id:22",-0.320870024733703,0.0498548032120129,1.22589967622603e-10,-0.338163148795877,0.0797664390138563,2.24101642208393e-05
"282","cg22834713","Schizophrenia || id:22",-0.49128114069126,0.044581239900613,3.06373690971559e-28,-0.0104354762770943,0.136759110416756,0.939176027100346
"283","cg12349571","Height || id:89",-0.061288084869924,0.00839873755624884,2.93605573655279e-13,-0.0180416734901201,0.0228990471220755,0.43076760985781
"284","cg24173182","Inflammatory bowel disease || id:31",0.830778059582942,0.127757494121678,7.88524275984172e-11,0.00463356060020643,0.104792369262835,0.964731762845089
"285","cg05986288","Apolipoprotein B || id:843",0.724749073153088,0.0996827293921536,3.58005354156106e-13,-0.0168649788897758,0.0869349507056298,0.846179498580809
"286","cg05986288","Total cholesterol in IDL || id:867",0.703558384475363,0.101648470456878,4.46932819097197e-12,-0.0150669401351251,0.0887597592680421,0.865207007298338
"287","cg05986288","Free cholesterol in IDL || id:868",0.64984450988178,0.0977661318540477,2.99271862711799e-11,-0.0079684794436877,0.0850744490662022,0.925375449771436
"288","cg05986288","Total lipids in IDL || id:869",0.687036330826358,0.101697613983496,1.42168871372486e-11,-0.00613028597739468,0.0887954523450575,0.944959143084467
"289","cg05986288","Concentration of IDL particles || id:870",0.662720113855722,0.101697613983496,7.19309230871087e-11,-0.00489887482036344,0.0887954523450575,0.956002762455983
"290","cg05986288","Phospholipids in IDL || id:871",0.653392672503607,0.0977857892646949,2.35900065333094e-11,-0.00907496483116505,0.0850967572393368,0.915072284666244
"291","cg05986288","Total cholesterol in large LDL || id:880",0.696589832400917,0.0975695577475753,9.37270817022867e-13,-0.0342832004732902,0.084967369835156,0.686590244590743
"292","cg05986288","Cholesterol esters in large VLDL || id:881",0.763257940611031,0.101540354698318,5.61357118124042e-14,-0.0195910376468268,0.0886839114793843,0.825163610497714
"293","cg05986288","Free cholesterol in large LDL || id:882",0.664400822466062,0.097628529979517,1.00771547463069e-11,-0.00125371933016587,0.0849941396429175,0.988231105966376
"294","cg05986288","Total lipids in large LDL || id:883",0.751188290473626,0.101589498224936,1.42101830228052e-13,-0.0103956086807348,0.0887240661910267,0.906727038008758
"295","cg05986288","Concentration of large LDL particles || id:884",0.738745149533923,0.101599326930259,3.56408609299762e-13,-0.00990482887177307,0.0887285278256536,0.911116218343151
"296","cg05986288","Phospholipids in large LDL || id:885",0.682230093923108,0.0976481873901642,2.81601640613117e-12,-0.0204878262068387,0.085025371085306,0.809585090400156
"297","cg05986288","Total cholesterol in LDL || id:895",0.73580636664216,0.0974712706943391,4.38759922982224e-14,-0.0337745741258208,0.084846905700229,0.690582354620203
"298","cg05986288","Total cholesterol in medium LDL || id:904",0.72698018926155,0.0975007568103099,8.90878630517416e-14,-0.0337388810488054,0.084909368585006,0.69110813548473
"299","cg05986288","Cholesterol esters in medium LDL || id:905",0.766236038324088,0.101560012108965,4.53459486912523e-14,-0.00733492732666438,0.0886972963832651,0.934093124724431
"300","cg05986288","Total lipids in medium LDL || id:906",0.757842323977716,0.10152069728767,8.3359962434236e-14,-0.0029312939498896,0.0886749882101305,0.973629448992411
"301","cg05986288","Concentration of medium LDL particles || id:907",0.751522466454629,0.10152069728767,1.3349052466936e-13,-0.00580012501500225,0.0886705265755036,0.947845893327355
"302","cg05986288","Phospholipids in medium LDL || id:908",0.713092228639275,0.0975204142209572,2.62734231402781e-13,-0.0473736364686876,0.0849227534888867,0.576951010849938
"303","cg05986288","Cholesterol esters in medium VLDL || id:910",0.653638390136698,0.101599326930259,1.24705701650383e-10,-0.0712879980690045,0.0887240661910267,0.421697447339704
"304","cg05986288","Total cholesterol in small LDL || id:924",0.755090286487103,0.0974319558730446,9.19473155185189e-15,-0.00794170963592615,0.0849004453157521,0.92547343221471
"305","cg05986288","Total lipids in small LDL || id:925",0.765636487299347,0.101471553761052,4.51139269598378e-14,0.000847710579115713,0.0886392951331151,0.992369469186912
"306","cg05986288","Concentration of small LDL particles || id:926",0.75111948953636,0.10152069728767,1.37541420585703e-13,-0.00779001405861071,0.0886749882101305,0.929996646921091
"307","cg05986288","Total cholesterol in small VLDL || id:927",0.688363206045047,0.0976678448008115,1.81504490305846e-12,-0.0685530160426996,0.0850476792584406,0.420211754240042
"308","cg05986288","Phospholipids in small VLDL || id:931",0.629744807494978,0.0976776735061351,1.13956086571513e-10,-0.0859043131068102,0.0850298327199329,0.3123590553401
"309","cg05986288","Serum total cholesterol || id:933",0.667133202546028,0.0977759605593713,8.91089884987893e-12,-0.0370538755766105,0.085083372335456,0.663198968182888
"310","cg05211790","Mean cell volume || id:273",-1.33886322096828,0.190501109726344,2.09346156894835e-12,-0.240434284426245,0.388827319345568,0.53633971451507
"311","cg05211790","Red blood cell count || id:275",0.103283734188982,0.0160663586516194,1.28808723502674e-10,-0.0854668745421417,0.0338110712474407,0.0114786980696565
"312","cg15626285","HDL cholesterol || id:299",0.451448449541984,0.0495492200716812,8.15425194119556e-20,0.086561282240143,0.0849874407448677,0.308431604810131
"313","cg04905201","Hip circumference || id:48",0.241863509971629,0.0370857381956498,6.94968112763101e-11,0.0056,0.01328,0.673253679221792
"314","cg04905201","Height || id:89",0.548223955935693,0.0249925626970684,1.19163818464595e-106,0.0112,0.00896,0.21129954733371
"315","cg03682073","Total lipids in medium HDL || id:901",0.822836591183556,0.127007470652956,9.25486304713667e-11,-0.0852191284191353,0.0594553300259293,0.151763455282428
"316","cg03682073","Concentration of medium HDL particles || id:902",0.865099610222846,0.127016571216918,9.69770557953481e-12,-0.0832972536944038,0.0594713456486354,0.161325233850734
"317","cg06832339","Mean cell haemoglobin || id:271",0.878680699445504,0.130561768119689,1.69663087250041e-11,0.232088419415137,0.22999753275374,0.312931037449977
"318","cg14182120","Inflammatory bowel disease || id:31",-1.74774920766764,0.269945085456901,9.51503299424162e-11,0.107670303412772,0.1440335450088,0.454739899142349
"319","cg15903282","Height || id:89",0.178303828102142,0.028366518107159,3.26349665362185e-10,0.00924228450788466,0.00836206693570517,0.269045576986182
"320","cg03654783","Crohn's disease || id:30",-1.57112290319675,0.203236434811281,1.07109902930029e-14,-0.0656166349202549,0.204143390317359,0.747888912934402
"321","cg03654783","Inflammatory bowel disease || id:31",-1.39815601134585,0.148421628741848,4.50386104199063e-21,-0.185720966427002,0.147303465954486,0.207379062912886
"322","cg03654783","Ulcerative colitis || id:32",-1.32057581033634,0.187213645344832,1.7404175171366e-12,-0.241764805446083,0.184129332443108,0.189177472829196
"323","cg21463368","Crohn's disease || id:30",-1.16896183789737,0.174849469114254,2.30086183906697e-11,0.187897299055955,0.218757001547177,0.390378259897773
"324","cg16567172","Years of schooling || id:1001",0.200029688616942,0.0315836350447803,2.39920452311641e-10,0.00263898895055326,0.0118754502774897,0.824140895741885
"325","cg16567172","Schizophrenia || id:22",0.81587672087167,0.121070601004991,1.59644185627478e-11,-0.0275775191230926,0.0564743635418398,0.625323725005898
"326","cg27274446","Glycoprotein acetyls || id:863",-0.607745620410803,0.0893773858101882,1.04786682566969e-11,-0.180475351631725,0.100028111150962,0.0711927005652991
"327","cg27274446","Total cholesterol in large VLDL || id:886",-0.704877783564451,0.0862640287069839,3.05420540057515e-16,-0.147632010053041,0.0977192956173923,0.13084541797462
"328","cg27274446","Free cholesterol in large VLDL || id:888",-0.698078761067012,0.0862411363753427,5.75006854202867e-16,-0.127302096175385,0.0976928587983056,0.192545753583949
"329","cg27274446","Total lipids in large VLDL || id:889",-0.650159387859052,0.0900527095936039,5.20775458713308e-13,-0.168402537582141,0.100794778904476,0.0947717334320478
"330","cg27274446","Concentration of large VLDL particles || id:890",-0.664873434021439,0.0901843405005408,1.67605574526479e-13,-0.179629373420951,0.100935775272938,0.0751348463927435
"331","cg27274446","Phospholipids in large VLDL || id:891",-0.583599933612238,0.0908367719523153,1.32120993391293e-10,-0.114489051191375,0.107025055935903,0.284736070699564
"332","cg27274446","Triglycerides in large VLDL || id:892",-0.689728783100881,0.0862239671266118,1.25159123860725e-15,-0.111739622006361,0.0976664219792189,0.252584423815166
"333","cg27274446","Total cholesterol in medium VLDL || id:909",-0.62493203839044,0.0856573819184919,2.97072208077018e-13,-0.226739785033412,0.0970231260481097,0.0194409315400792
"334","cg27274446","Free cholesterol in medium VLDL || id:911",-0.719116813845282,0.0862067978778809,7.31900474756145e-17,-0.171865760882496,0.0977104833443634,0.0785896415621001
"335","cg27274446","Total lipids in medium VLDL || id:912",-0.693895187459581,0.0893487703956367,8.09132019536462e-15,-0.20240028692761,0.10004573569702,0.0430651475202415
"336","cg27274446","Concentration of medium VLDL particles || id:913",-0.723088633385032,0.0894517858880222,6.29043992750326e-16,-0.203211016046268,0.100160295246396,0.0424727559599934
"337","cg27274446","Phospholipids in medium VLDL || id:914",-0.6917948160315,0.0863269826189972,1.11347098390118e-15,-0.152434698853788,0.0978162306207101,0.119143578991613
"338","cg27274446","Triglycerides in medium VLDL || id:915",-0.737802679547419,0.0862354132924324,1.17175003908816e-17,-0.120296339117416,0.09773692016345,0.218391024021275
"339","cg27274446","Free cholesterol in small VLDL || id:928",-0.569074749185891,0.0855829818406579,2.94307272652391e-11,-0.150751554705269,0.0969350033178208,0.119902773252837
"340","cg27274446","Total lipids in small VLDL || id:929",-0.589357355020002,0.0894174473905604,4.36644897697313e-11,-0.203281514230499,0.100072172516107,0.0422195972743452
"341","cg27274446","Concentration of small VLDL particles || id:930",-0.62265425139214,0.0894002781418294,3.28891674559207e-12,-0.206154315237918,0.100072172516107,0.0393931533668042
"342","cg27274446","Phospholipids in small VLDL || id:931",-0.566762623690129,0.0856459357526713,3.65305646233406e-11,-0.195588399876276,0.096996689229023,0.0437535599826475
"343","cg27274446","Triglycerides in small VLDL || id:932",-0.753918881022829,0.0973038556409567,9.32861478575421e-15,-0.0849591242715555,0.110162225134189,0.440577547446269
"344","cg27274446","Serum total triglycerides || id:934",-0.62037646439384,0.0856287665039403,4.32586371844656e-13,-0.163591036508366,0.0969878769559942,0.0916579092801263
"345","cg27274446","Mean diameter for VLDL particles || id:941",-0.820524119932926,0.089182800991238,3.56371315857854e-20,-0.164260769258562,0.0998959270555288,0.100110330034381
"346","cg27274446","Phospholipids in very large VLDL || id:951",-0.596019023527594,0.0863098133702663,4.99999361438574e-12,-0.113202459329157,0.09773692016345,0.246767574480906
"347","cg27274446","Triglycerides in very large VLDL || id:952",-0.612593071635829,0.0855200279286446,7.8842087611734e-13,-0.136264177845769,0.0968645051335897,0.15950142570467
"348","cg27274446","Concentration of chylomicrons and largest VLDL particles || id:958",-0.597238040187488,0.0921473579387745,9.09136146610802e-11,-0.040774387304687,0.103376774901941,0.693267268918643
"349","cg07164125","Mean cell haemoglobin || id:271",-1.14019345191527,0.156470461778348,3.17035161379363e-13,0.0230337624571266,0.0319113584041442,0.470414675465067
"350","cg08074767","Crohn's disease || id:30",-3.12367189486088,0.458232782253385,9.31039131707735e-12,-0.114002201237186,0.155516110861205,0.463523556899247
"351","cg04856285","Crohn's disease || id:30",-0.942609420606363,0.140371356116589,1.87921430650837e-11,0.0310142074094088,0.0923256261404153,0.736929699374577
"352","cg26547058","Hip circumference || id:48",0.349724901879602,0.0518946628595539,1.59337318208764e-11,-0.00938145365832913,0.0179290003248068,0.600796245392445
"353","cg26547058","Extreme height || id:86",2.82036211193228,0.304599108088686,2.05855332860968e-20,0.158442328451781,0.133425118696236,0.235030456586428
"354","cg26547058","Height || id:89",0.767138494445579,0.0349724901879602,1.19163818464604e-106,0.0162611863411038,0.0116746978859207,0.163662994494723
"355","cg16468079","Height || id:89",-0.547627274446016,0.0456356062038347,3.55296422415536e-33,0.0688907078111554,0.0537113993103923,0.199629202157063
"356","cg22860181","Height || id:89",0.289195650497417,0.0373544381892496,9.79146744902738e-15,-0.0326816401719533,0.0247105084226964,0.185974874255209
"357","cg14580211","Crohn's disease || id:30",-0.810990189643891,0.0957764649786884,2.50649152421364e-17,0.0442808090879573,0.157500975960732,0.778598227181716
"358","cg14580211","Inflammatory bowel disease || id:31",-0.481723912488581,0.0740326188754186,7.67101025522704e-11,-0.121238315321453,0.119970193501657,0.312222133225426
"359","cg14515364","Body mass index || id:2",0.109990577685773,0.00826518791858408,2.08832797223166e-40,0.00370630841489528,0.0342833528377814,0.913909936512377
"360","cg14515364","Hip circumference || id:48",0.101725389767189,0.00974868318602225,1.7200701641712e-25,0.0370630841489528,0.0416959696675719,0.374062797490882
